Date,Open,High,Low,Close,Volume,Change,Daily_Return,Range,Range_Pct,Body_Pct,Close_Direction,Gap_Pct,RV20,ATR14,ATR_Pct,SMA20,SMA50,SMA200,EMA9,EMA21,RSI14,MACD,MACD_Signal,MACD_Hist,BB_Upper,BB_Mid,BB_Lower,BB_Width_Pct,High20,Low20,Dist_SMA50_Pct,Volume_SMA20,Volume_Ratio
2016-10-03,1317.7,1319.29,1309.42,1311.15,17579.0,-6.55,-0.3451,9.87,0.749,0.4971,0,0.1528,0.6724,11.4507,0.8733,1325.857,1332.0388,1255.9854,1321.166,1324.2616,45.123,-2.7797,-1.7256,-1.0541,1349.6714,1325.857,1302.0426,3.5923,1352.19,1306.7,-1.5682,17293.75,1.0165
2016-10-04,1311.47,1312.81,1267.07,1267.91,18685.0,-43.56,-3.2979,45.74,3.4877,3.3215,0,0.0244,0.8739,14.0864,1.111,1321.7595,1330.9952,1256.9804,1310.5148,1319.1387,25.2861,-6.9079,-2.7621,-4.1458,1354.6541,1321.7595,1288.8649,4.9774,1352.19,1267.07,-4.7397,17818.05,1.0487
2016-10-05,1265.7,1276.35,1262.37,1265.69,17231.0,-0.01,-0.1751,13.98,1.1045,0.0008,0,-0.1743,0.8742,13.9543,1.1025,1317.8055,1329.5228,1257.9646,1301.5499,1314.2797,26.8312,-10.2407,-4.2578,-5.9829,1357.3859,1317.8055,1278.2251,6.007,1348.7,1262.37,-4.8012,17954.1,0.9597
2016-10-06,1263.84,1269.2,1250.21,1253.72,17397.0,-10.12,-0.9457,18.99,1.5026,0.8007,0,-0.1462,0.8848,14.5171,1.1579,1313.613,1327.9098,1258.9308,1291.9839,1308.7743,24.8292,-13.69,-6.1442,-7.5457,1361.3098,1313.613,1265.9162,7.2619,1343.38,1250.21,-5.587,17971.1,0.9681
2016-10-07,1251.6,1264.1,1242.87,1256.08,18995.0,4.48,0.1882,21.23,1.6962,0.3579,1,-0.1691,0.8862,15.4343,1.2288,1310.027,1326.016,1259.9054,1284.8031,1303.9839,24.2435,-16.0481,-8.125,-7.9231,1363.649,1310.027,1256.405,8.1864,1343.38,1242.87,-5.2741,18007.8,1.0548
2016-10-10,1256.9,1264.72,1256.19,1257.83,17535.0,0.93,0.1393,8.53,0.6787,0.074,1,0.0653,0.8893,15.6307,1.2427,1306.543,1324.1354,1260.8224,1279.4085,1299.7881,24.4898,-17.5732,-10.0147,-7.5586,1364.279,1306.543,1248.807,8.838,1343.38,1242.87,-5.0074,18008.45,0.9737
2016-10-11,1255.89,1261.65,1250.92,1250.92,18003.0,-4.97,-0.5494,10.73,0.8544,0.3957,0,-0.1542,0.8856,14.5429,1.1626,1303.1905,1321.888,1261.6916,1273.7108,1295.3455,7.1011,-19.1191,-11.8355,-7.2835,1365.7203,1303.1905,1240.6607,9.5964,1343.38,1242.87,-5.3687,17986.9,1.0009
2016-10-12,1247.91,1257.65,1247.91,1253.41,18000.0,5.5,0.1991,9.74,0.7805,0.4407,1,-0.2406,0.8826,14.38,1.1473,1299.766,1319.8112,1262.4916,1269.6506,1291.5332,8.1566,-19.9137,-13.4512,-6.4625,1365.406,1299.766,1234.126,10.1003,1343.38,1242.87,-5.0311,17944.85,1.0031
2016-10-13,1251.75,1261.43,1251.75,1257.82,17553.0,6.07,0.3518,9.68,0.7733,0.4849,1,-0.1324,0.888,14.6007,1.1608,1296.9875,1317.745,1263.2372,1267.2845,1288.4684,10.8606,-19.9575,-14.7524,-5.2051,1364.8657,1296.9875,1229.1093,10.4671,1343.38,1242.87,-4.5475,17902.3,0.9805
2016-10-14,1255.17,1258.78,1247.67,1250.52,18983.0,-4.65,-0.5804,11.11,0.8851,0.3705,0,-0.2107,0.8917,14.7536,1.1798,1294.0275,1316.0378,1263.9694,1263.9316,1285.0185,10.1158,-20.3467,-15.8713,-4.4754,1364.6745,1294.0275,1223.3805,10.9189,1343.38,1242.87,-4.9784,17934.7,1.0585
2016-10-17,1251.45,1256.78,1250.44,1255.03,16833.0,3.58,0.3606,6.34,0.5066,0.2861,1,0.0744,0.8953,14.1929,1.1309,1291.132,1314.4522,1264.7742,1262.1513,1282.2923,15.087,-20.06,-16.709,-3.351,1363.247,1291.132,1219.017,11.1708,1343.38,1242.87,-4.5207,17887.2,0.9411
2016-10-18,1252.14,1264.44,1252.14,1261.57,17759.0,9.43,0.5211,12.3,0.9823,0.7531,1,-0.2303,0.908,14.4243,1.1434,1288.494,1312.8778,1265.6512,1262.035,1280.4085,21.3037,-19.0851,-17.1842,-1.9009,1360.8953,1288.494,1216.0927,11.2381,1343.38,1242.87,-3.908,17963.1,0.9886
2016-10-19,1257.91,1272.91,1257.91,1268.38,17033.0,10.47,0.5398,15.0,1.1925,0.8323,1,-0.2901,0.8318,14.8364,1.1697,1285.1865,1311.3244,1266.5268,1263.304,1279.315,26.4984,-17.5605,-17.2595,-0.301,1354.7199,1285.1865,1215.6531,10.8207,1343.38,1242.87,-3.2749,17852.1,0.9541
2016-10-20,1266.35,1273.41,1264.21,1264.21,16826.0,-2.14,-0.3288,9.2,0.7265,0.169,0,-0.16,0.8277,14.4679,1.1444,1281.602,1309.852,1267.4574,1263.4852,1277.9418,26.4329,-16.4986,-17.1073,0.6087,1347.4198,1281.602,1215.7842,10.2712,1341.71,1242.87,-3.4845,17746.35,0.9481
2016-10-21,1262.97,1267.66,1261.26,1265.96,16974.0,2.99,0.1384,6.4,0.5067,0.2367,1,-0.0981,0.8285,14.22,1.1233,1278.034,1308.45,1268.3448,1263.9802,1276.8525,28.7701,-15.339,-16.7536,1.4147,1338.6666,1278.034,1217.4014,9.4884,1341.71,1242.87,-3.2474,17652.15,0.9616
2016-10-24,1266.25,1271.53,1260.95,1264.17,15747.0,-2.08,-0.1414,10.58,0.8355,0.1643,0,0.0229,0.8266,11.7086,0.9262,1274.3755,1306.957,1269.2211,1264.0181,1275.6996,47.1222,-14.3984,-16.2826,1.8842,1328.4121,1274.3755,1220.3389,8.4805,1339.31,1242.87,-3.2738,17583.6,0.8956
2016-10-25,1264.15,1276.15,1262.22,1273.44,16329.0,9.29,0.7333,13.93,1.1019,0.7349,1,-0.0016,0.8471,11.705,0.9192,1271.7045,1305.5148,1270.153,1265.9025,1275.4942,55.3797,-12.758,-15.5777,2.8197,1319.7689,1271.7045,1223.6401,7.559,1327.77,1242.87,-2.4569,17506.35,0.9327
2016-10-26,1273.43,1276.03,1264.8,1266.14,16568.0,-7.29,-0.5733,11.23,0.8819,0.5725,0,-0.0008,0.8496,11.1507,0.8807,1268.9615,1303.8696,1270.9805,1265.95,1274.6438,59.2191,-11.9096,-14.8441,2.9344,1311.0737,1268.9615,1226.8493,6.6373,1327.77,1242.87,-2.8937,17481.8,0.9477
2016-10-27,1264.56,1272.22,1264.56,1266.85,16142.0,2.29,0.0561,7.66,0.6057,0.1811,1,-0.1248,0.8514,10.1814,0.8037,1266.3245,1302.1574,1271.81,1266.13,1273.9353,58.1951,-11.0526,-14.0858,3.0331,1301.0443,1266.3245,1231.6047,5.4836,1327.77,1242.87,-2.7115,17430.9,0.9261
2016-10-28,1264.54,1283.63,1262.67,1275.74,16954.0,11.2,0.7017,20.96,1.6575,0.8857,1,-0.1823,0.8744,11.0614,0.8671,1264.327,1300.8506,1272.7012,1268.052,1274.0993,62.2924,-9.5461,-13.1778,3.6318,1290.6763,1264.327,1237.9777,4.1681,1319.29,1242.87,-1.9303,17356.3,0.9768
2016-10-31,1277.34,1279.3,1271.41,1275.99,20461.0,-1.35,0.0196,7.89,0.6177,0.1057,0,0.1254,0.8739,10.8586,0.851,1262.569,1299.6016,1273.5427,1269.6396,1274.2712,68.9379,-8.237,-12.1897,3.9527,1278.3282,1262.569,1246.8098,2.4964,1312.81,1242.87,-1.8168,17500.4,1.1692
2016-11-01,1276.34,1291.63,1274.68,1288.16,17744.0,11.82,0.9538,16.95,1.328,0.9261,1,0.0274,0.5008,11.3736,0.8829,1263.5815,1298.608,1274.3877,1273.3437,1275.5338,72.901,-6.1466,-10.9811,4.8344,1282.9697,1263.5815,1244.1933,3.0688,1291.63,1242.87,-0.8046,17453.35,1.0167
2016-11-02,1287.89,1307.09,1285.4,1296.13,18967.0,8.24,0.6187,21.69,1.6842,0.6398,1,-0.021,0.5108,12.2314,0.9437,1265.1035,1298.0504,1275.2452,1277.9009,1277.4062,74.1156,-3.8031,-9.5455,5.7424,1289.3573,1265.1035,1240.8497,3.8343,1307.09,1242.87,-0.1479,17540.15,1.0813
2016-11-03,1296.4,1306.06,1286.17,1302.38,20170.0,5.98,0.4822,19.89,1.5342,0.4613,1,0.0208,0.4502,12.8586,0.9873,1267.5365,1297.6688,1276.1851,1282.7968,1279.6765,83.0824,-1.4251,-7.9214,6.4963,1296.3215,1267.5365,1238.7515,4.5419,1307.09,1242.87,0.3631,17678.8,1.1409
2016-11-04,1302.42,1305.72,1294.64,1304.4,19168.0,1.98,0.1551,11.08,0.8507,0.152,1,0.0031,0.4503,13.1971,1.0117,1269.9525,1297.338,1277.1171,1287.1174,1281.9241,82.5273,0.6155,-6.214,6.8295,1302.5478,1269.9525,1237.3572,5.1333,1307.09,1247.67,0.5443,17687.45,1.0837
2016-11-07,1291.6,1295.55,1278.25,1280.61,18633.0,-10.99,-1.8238,17.3,1.3394,0.8509,0,-0.9813,0.6371,14.1864,1.1078,1271.0915,1296.4994,1277.8792,1285.8159,1281.8047,60.2212,0.3094,-4.9093,5.2187,1303.4947,1271.0915,1238.6883,5.0985,1307.09,1247.67,-1.2256,17742.35,1.0502
2016-11-08,1278.93,1289.5,1273.22,1275.33,19019.0,-3.6,-0.4123,16.28,1.2729,0.2815,0,-0.1312,0.6305,14.2779,1.1195,1272.312,1295.7904,1278.612,1283.7187,1281.2161,53.7933,-0.3552,-3.9985,3.6433,1303.3251,1272.312,1241.2989,4.8751,1307.09,1247.67,-1.579,17793.15,1.0689
2016-11-09,1275.2,1336.14,1269.92,1277.33,20225.0,2.13,0.1568,66.22,5.1929,0.167,1,-0.0102,0.6302,18.3507,1.4366,1273.508,1295.1652,1279.2872,1282.441,1280.8628,57.3345,-0.7122,-3.3413,2.629,1303.2717,1273.508,1243.7443,4.6743,1336.14,1247.67,-1.3771,17904.4,1.1296
2016-11-10,1276.67,1290.91,1252.97,1257.85,19396.0,-18.82,-1.5251,37.94,2.9718,1.4741,0,-0.0517,0.7231,20.6036,1.638,1273.5095,1294.0508,1279.8001,1277.5228,1278.7707,46.2163,-2.5378,-3.1806,0.6427,1303.2698,1273.5095,1243.7492,4.6738,1336.14,1247.67,-2.7975,17996.55,1.0778
2016-11-11,1257.97,1264.97,1220.42,1227.01,21248.0,-30.96,-2.4518,44.55,3.5414,2.4611,0,0.0095,0.9016,23.03,1.8769,1272.334,1292.0838,1280.07,1267.4202,1274.0652,36.3603,-6.3994,-3.8243,-2.5751,1307.3168,1272.334,1237.3512,5.499,1336.14,1220.42,-5.0363,18109.8,1.1733
2016-11-14,1227.28,1231.17,1211.6,1219.48,24769.0,-7.8,-0.6137,19.57,1.5946,0.6356,0,0.022,0.9022,23.4329,1.9215,1270.5565,1289.944,1280.2232,1257.8322,1269.1029,29.9375,-9.9526,-5.05,-4.9026,1312.2166,1270.5565,1228.8964,6.5578,1336.14,1211.6,-5.4626,18506.6,1.3384
2016-11-15,1218.17,1230.83,1213.86,1228.38,20033.0,10.21,0.7298,16.97,1.3931,0.8381,1,-0.1074,0.9114,23.8429,1.941,1268.897,1287.5144,1280.421,1251.9418,1265.4008,36.1258,-11.913,-6.4226,-5.4904,1314.5201,1268.897,1223.2739,7.191,1336.14,1211.6,-4.5929,18620.3,1.0759
2016-11-16,1228.37,1232.48,1213.86,1224.42,20355.0,-3.95,-0.3224,18.62,1.5158,0.3216,0,-0.0008,0.8984,24.6257,2.0112,1266.699,1285.1074,1280.5586,1246.4374,1261.6753,34.7736,-13.6291,-7.8639,-5.7652,1316.4738,1266.699,1216.9242,7.859,1336.14,1211.6,-4.7224,18786.4,1.0835
2016-11-17,1222.25,1230.86,1211.72,1215.93,20869.0,-6.32,-0.6934,19.14,1.566,0.5171,0,-0.1772,0.9054,24.4957,2.0146,1264.285,1282.6746,1280.4058,1240.3359,1257.5166,28.4748,-15.4956,-9.3902,-6.1054,1319.0054,1264.285,1209.5646,8.6563,1336.14,1211.6,-5.2035,18988.55,1.099
2016-11-18,1215.21,1217.54,1204.05,1207.79,20728.0,-7.42,-0.6694,13.49,1.1101,0.6106,0,-0.0592,0.908,24.8957,2.0613,1261.3765,1280.2744,1280.258,1233.8267,1252.996,26.7743,-17.4307,-10.9983,-6.4324,1321.6264,1261.3765,1201.1266,9.553,1336.14,1204.05,-5.6616,19176.25,1.0809
2016-11-21,1207.8,1220.65,1205.66,1213.08,18756.0,5.28,0.438,14.99,1.2411,0.4372,1,0.0008,0.9202,24.7557,2.0407,1258.822,1277.9858,1280.2807,1229.6774,1249.3673,23.1742,-18.3262,-12.4639,-5.8623,1322.7907,1258.822,1194.8533,10.1633,1336.14,1204.05,-5.0788,19326.7,0.9705
2016-11-22,1210.74,1220.66,1206.77,1211.52,18635.0,0.78,-0.1286,13.89,1.1472,0.0644,1,-0.1929,0.8939,24.1986,1.9974,1255.726,1275.8568,1280.3378,1226.0459,1245.9266,18.318,-18.9433,-13.7598,-5.1835,1322.6416,1255.726,1188.8104,10.6577,1336.14,1204.05,-5.0426,19442.0,0.9585
2016-11-23,1211.22,1214.73,1181.95,1187.21,18669.0,-24.01,-2.0066,32.78,2.7064,1.9823,0,-0.0248,0.9753,25.1193,2.1158,1251.7795,1273.163,1280.2291,1218.2787,1240.5888,12.0127,-21.1503,-15.2379,-5.9124,1325.1115,1251.7795,1178.4475,11.7164,1336.14,1181.95,-6.7511,19547.05,0.9551
2016-11-24,1187.18,1189.79,1181.66,1184.16,16578.0,-3.02,-0.2569,8.13,0.6848,0.2544,0,-0.0025,0.9715,24.9086,2.1035,1247.645,1270.5784,1279.996,1211.455,1235.4589,10.608,-22.8816,-16.7666,-6.115,1326.5146,1247.645,1168.7754,12.6429,1336.14,1181.66,-6.8015,19568.85,0.8472
2016-11-25,1184.16,1192.53,1172.1,1179.67,19821.0,-4.49,-0.3792,20.43,1.7253,0.3792,0,0.0,0.9405,24.5,2.0769,1242.8415,1267.9774,1279.7645,1205.098,1230.3872,12.1437,-24.3355,-18.2804,-6.0551,1326.0872,1242.8415,1159.5958,13.396,1336.14,1172.1,-6.9644,19712.2,1.0055
2016-11-28,1183.4,1197.32,1183.34,1192.78,19058.0,9.38,1.1113,13.98,1.1813,0.7926,1,0.3162,0.9954,24.5979,2.0622,1238.681,1265.5742,1279.6863,1202.6344,1226.9683,20.7581,-24.1514,-19.4546,-4.6968,1323.2578,1238.681,1154.1042,13.6559,1336.14,1172.1,-5.7519,19642.05,0.9703
2016-11-29,1192.73,1194.71,1181.36,1187.53,20130.0,-5.2,-0.4401,13.35,1.1193,0.436,0,-0.0042,0.9483,20.8214,1.7533,1233.6495,1263.0382,1279.4966,1199.6135,1223.383,18.9058,-24.1508,-20.3938,-3.757,1317.8045,1233.6495,1149.4945,13.6433,1336.14,1172.1,-5.9783,19761.35,1.0187
2016-11-30,1185.77,1194.62,1171.11,1172.58,20072.0,-13.19,-1.2589,23.51,1.9827,1.1124,0,-0.1482,0.9349,19.7907,1.6878,1227.472,1259.7992,1279.2166,1194.2068,1218.7646,19.5181,-25.0677,-21.3286,-3.7391,1310.446,1227.472,1144.498,13.5195,1336.14,1171.11,-6.9233,19816.6,1.0129
2016-12-01,1171.23,1176.24,1161.95,1169.88,19354.0,-1.35,-0.2303,14.29,1.2201,0.1153,0,-0.1151,0.9089,17.6293,1.5069,1220.847,1256.4788,1278.9017,1189.3414,1214.3205,24.4339,-25.7157,-22.206,-3.5097,1299.694,1220.847,1142.0,12.9168,1336.14,1161.95,-6.8922,19775.8,0.9787
2016-12-02,1168.75,1177.62,1166.44,1176.78,19093.0,8.03,0.5898,11.18,0.9566,0.6871,1,-0.0966,0.9311,17.03,1.4472,1214.466,1253.268,1278.6725,1186.8292,1210.9077,30.7831,-25.38,-22.8408,-2.5392,1285.0672,1214.466,1143.8648,11.6267,1336.14,1161.95,-6.1031,19772.05,0.9657
2016-12-05,1181.1,1187.08,1158.03,1169.77,19877.0,-11.33,-0.5957,29.05,2.4596,0.9593,0,0.3671,0.8788,17.8929,1.5296,1208.924,1249.9166,1278.3298,1183.4173,1207.1679,23.1664,-25.3869,-23.35,-2.0369,1274.9143,1208.924,1142.9337,10.9172,1336.14,1158.03,-6.4122,19834.25,1.0022
2016-12-06,1169.15,1175.0,1166.75,1168.55,19431.0,-0.6,-0.1043,8.25,0.7056,0.0513,0,-0.053,0.8822,17.1521,1.4678,1203.585,1246.7504,1278.0129,1180.4439,1203.6572,23.7626,-25.2004,-23.7201,-1.4803,1263.9961,1203.585,1143.1739,10.0385,1336.14,1158.03,-6.2723,19854.85,0.9787
2016-12-07,1166.77,1179.77,1166.29,1173.71,18683.0,6.94,0.4416,13.48,1.1553,0.5948,1,-0.1523,0.8944,16.7479,1.4269,1198.404,1243.8046,1277.6832,1179.0971,1200.9347,29.5327,-24.3554,-23.8472,-0.5082,1249.1925,1198.404,1147.6155,8.476,1290.91,1158.03,-5.6355,19777.75,0.9446
2016-12-08,1173.23,1178.3,1169.47,1170.2,18058.0,-3.03,-0.2991,8.83,0.7526,0.2583,0,-0.0409,0.8557,16.415,1.4028,1194.0215,1240.8168,1277.2145,1177.3177,1198.1407,30.9207,-23.6958,-23.8169,0.1211,1237.8633,1194.0215,1150.1797,7.3436,1264.97,1158.03,-5.6912,19710.85,0.9161
2016-12-09,1169.99,1172.3,1156.61,1159.64,18513.0,-10.35,-0.9024,15.69,1.341,0.8846,0,-0.0179,0.7146,16.465,1.4198,1190.653,1237.6958,1276.7184,1173.7821,1194.6406,24.2532,-23.7514,-23.8038,0.0524,1234.1741,1190.653,1147.1319,7.3105,1232.48,1156.61,-6.3065,19574.1,0.9458
2016-12-12,1159.3,1165.18,1151.95,1161.89,18923.0,2.59,0.194,13.23,1.1412,0.2234,1,-0.0293,0.7176,16.4179,1.413,1187.7735,1234.7106,1276.1926,1171.4037,1191.6633,26.2468,-23.3448,-23.712,0.3672,1230.8826,1187.7735,1144.6644,7.2588,1232.48,1151.95,-5.8978,19281.8,0.9814
2016-12-13,1161.53,1164.63,1154.72,1157.94,18070.0,-3.59,-0.34,9.91,0.8532,0.3091,0,-0.031,0.6804,14.7843,1.2768,1184.2515,1232.5112,1275.6754,1168.711,1188.5975,32.6002,-23.0753,-23.5847,0.5093,1224.8275,1184.2515,1143.6755,6.8526,1232.48,1151.95,-6.0503,19183.65,0.9419
2016-12-14,1154.33,1164.78,1140.26,1142.27,18023.0,-12.06,-1.3533,24.52,2.1242,1.0448,0,-0.3118,0.7207,15.955,1.3968,1180.144,1230.0428,1275.122,1163.4228,1184.3859,28.3469,-23.8512,-23.638,-0.2133,1220.228,1180.144,1140.06,6.7931,1230.86,1140.26,-7.1358,19067.05,0.9452
2016-12-15,1140.58,1163.25,1123.08,1127.34,19601.0,-13.24,-1.307,40.17,3.5219,1.1608,0,-0.148,0.7488,17.365,1.5404,1175.7145,1227.5152,1274.3988,1156.2062,1179.1999,25.5855,-25.3783,-23.986,-1.3923,1218.6273,1175.7145,1132.8017,7.2999,1220.66,1123.08,-8.1608,19003.65,1.0314
2016-12-16,1125.24,1140.79,1124.0,1134.31,20514.0,9.07,0.6183,16.79,1.4921,0.8061,1,-0.1863,0.777,17.3036,1.5255,1172.0405,1225.0798,1273.819,1151.827,1175.119,21.0631,-25.7296,-24.3347,-1.3948,1215.9608,1172.0405,1128.1202,7.4947,1220.66,1123.08,-7.4093,18992.95,1.0801
2016-12-19,1133.7,1142.11,1133.7,1138.28,23018.0,4.58,0.35,8.41,0.7418,0.404,1,-0.0538,0.7728,16.9507,1.4892,1168.3005,1222.6888,1273.3354,1149.1176,1171.77,25.3133,-25.3948,-24.5468,-0.8481,1210.1988,1168.3005,1126.4022,7.1725,1220.66,1123.08,-6.9035,19206.05,1.1985
2016-12-20,1138.15,1140.75,1125.8,1132.03,24248.0,-6.12,-0.5491,14.95,1.3135,0.5377,0,-0.0114,0.7732,16.3393,1.4434,1164.326,1220.311,1272.8337,1145.7001,1168.1573,27.732,-25.3417,-24.7058,-0.636,1203.9829,1164.326,1124.6691,6.812,1214.73,1123.08,-7.2343,19486.7,1.2443
2016-12-21,1132.0,1136.95,1129.37,1130.85,23626.0,-1.15,-0.1042,7.58,0.6696,0.1016,0,-0.0027,0.6665,15.86,1.4025,1161.508,1217.8598,1272.1767,1142.7301,1164.7657,28.2028,-25.1055,-24.7857,-0.3198,1202.3113,1161.508,1120.7047,7.0259,1197.32,1123.08,-7.1445,19734.55,1.1972
2016-12-22,1130.66,1133.76,1127.91,1127.94,23164.0,-2.72,-0.2573,5.85,0.5174,0.2406,0,-0.0168,0.6665,15.4793,1.3724,1158.697,1215.2622,1271.5282,1139.772,1161.4179,21.452,-24.8664,-24.8018,-0.0646,1200.6593,1158.697,1116.7347,7.243,1197.32,1123.08,-7.1855,20063.85,1.1545
2016-12-23,1127.9,1135.26,1127.9,1132.72,21240.0,4.82,0.4238,7.36,0.6525,0.4273,1,-0.0035,0.6817,13.93,1.2298,1156.3495,1212.9062,1270.9166,1138.3616,1158.809,27.7638,-24.0144,-24.6444,0.6299,1198.6235,1156.3495,1114.0755,7.3116,1197.32,1123.08,-6.6111,20134.8,1.0549
2016-12-26,1133.45,1133.45,1133.45,1133.45,58227.9307,0.0,0.0644,0.0,0.0,0.0,0,0.0644,0.6123,13.3929,1.1816,1153.383,1210.4746,1270.3667,1137.3793,1156.5037,28.8095,-23.015,-24.3185,1.3035,1193.1452,1153.383,1113.6208,6.8949,1194.71,1123.08,-6.3632,22093.2965,2.6355
2016-12-27,1133.45,1148.61,1131.66,1138.25,22160.0,4.8,0.4235,16.95,1.4954,0.4235,1,0.0,0.6287,13.6407,1.1984,1150.919,1208.0082,1269.8173,1137.5534,1154.8442,28.4987,-21.5868,-23.7722,2.1853,1187.7728,1150.919,1114.0652,6.4042,1194.62,1123.08,-5.7746,22194.7965,0.9984
2016-12-28,1138.19,1144.15,1136.35,1141.04,22734.0,2.85,0.2451,7.8,0.6853,0.2504,1,-0.0053,0.585,13.5671,1.189,1149.342,1205.4614,1269.4239,1138.2508,1153.5893,32.163,-19.9993,-23.0176,3.0183,1184.972,1149.342,1113.712,6.2001,1187.08,1123.08,-5.3441,22327.8965,1.0182
2016-12-29,1140.99,1159.0,1138.55,1157.48,25360.0,16.49,1.4408,20.45,1.7923,1.4452,1,-0.0044,0.6819,13.9071,1.2015,1148.722,1203.3268,1269.1282,1142.0966,1153.943,48.7674,-17.2161,-21.8573,4.6412,1183.2621,1148.722,1114.1819,6.0137,1187.08,1123.08,-3.81,22628.1965,1.1207
2016-12-30,1157.45,1162.98,1149.84,1151.46,25768.0,-5.99,-0.5201,13.14,1.1353,0.5175,0,-0.0026,0.6721,13.9007,1.2072,1147.456,1201.0368,1268.8056,1143.9693,1153.7173,44.2937,-15.3196,-20.5498,5.2301,1179.4265,1147.456,1115.4855,5.5724,1187.08,1123.08,-4.1278,22961.9465,1.1222
2017-01-02,1151.39,1151.43,1151.39,1151.39,678.0,0.0,-0.0061,0.04,0.0035,0.0,0,-0.0061,0.6624,13.1979,1.1463,1146.537,1198.7812,1268.4558,1145.4534,1153.5057,46.2576,-13.6648,-19.1728,5.508,1176.8189,1146.537,1116.2551,5.2823,1179.77,1123.08,-3.9533,22001.9965,0.0308
2017-01-03,1151.39,1162.96,1146.17,1158.27,23084.0,6.88,0.5975,16.79,1.4582,0.5975,1,0.0,0.6793,12.6457,1.0918,1146.023,1196.4778,1268.0376,1148.0167,1153.9388,60.1626,-11.6637,-17.6709,6.0073,1175.0548,1146.023,1116.9912,5.0665,1179.77,1123.08,-3.1934,22184.6465,1.0405
2017-01-04,1158.03,1167.48,1156.18,1162.3,23923.0,4.27,0.3479,11.3,0.9758,0.3687,1,-0.0207,0.6761,10.5836,0.9106,1145.4525,1194.401,1267.7257,1150.8734,1154.6989,75.7741,-9.6414,-16.065,6.4236,1172.5794,1145.4525,1118.3256,4.7365,1178.3,1123.08,-2.6876,22446.6465,1.0658
2017-01-05,1160.06,1184.12,1160.06,1179.6,24867.0,19.54,1.4884,24.06,2.074,1.6844,1,-0.1927,0.7545,11.1029,0.9412,1145.9225,1192.656,1267.4619,1156.6187,1156.9627,78.9763,-6.5672,-14.1655,7.5983,1175.1028,1145.9225,1116.7422,5.0929,1184.12,1123.08,-1.0947,22787.0965,1.0913
2017-01-06,1179.43,1182.01,1170.86,1172.04,23898.0,-7.39,-0.6409,11.15,0.9454,0.6266,0,-0.0144,0.7394,11.2986,0.964,1146.5425,1190.582,1267.2132,1159.703,1158.3333,70.6508,-4.6868,-12.2697,7.583,1177.4272,1146.5425,1115.6578,5.3874,1184.12,1123.08,-1.5574,23056.3465,1.0365
2017-01-09,1172.88,1185.53,1172.17,1180.29,23212.0,7.41,0.7039,13.36,1.1391,0.6318,1,0.0717,0.7531,11.1943,0.9484,1147.4625,1188.668,1267.0386,1163.8204,1160.3294,78.8154,-2.502,-10.3162,7.8142,1181.2334,1147.4625,1113.6916,5.8862,1185.53,1123.08,-0.7048,23270.7965,0.9975
2017-01-10,1178.1,1189.94,1178.1,1186.25,25709.0,8.15,0.505,11.84,1.005,0.6918,1,-0.1855,0.7519,11.4986,0.9693,1148.878,1186.6298,1266.8148,1168.3063,1162.6858,81.2924,-0.2863,-8.3102,8.0239,1186.6359,1148.878,1111.1201,6.573,1189.94,1123.08,-0.032,23652.7465,1.0869
2017-01-11,1185.4,1197.73,1177.46,1191.34,24458.0,5.94,0.4291,20.27,1.71,0.5011,1,-0.0717,0.6687,12.5286,1.0516,1151.3315,1184.534,1266.6592,1172.913,1165.2907,84.9504,1.8589,-6.2764,8.1353,1193.4112,1151.3315,1109.2518,7.3098,1197.73,1123.08,0.5746,23974.4965,1.0202
2017-01-12,1191.35,1206.35,1183.15,1195.18,25668.0,3.83,0.3223,23.2,1.9474,0.3215,1,0.0008,0.565,13.66,1.1429,1154.7235,1182.39,1266.4338,1177.3664,1168.0079,84.7928,3.8248,-4.2562,8.0809,1199.5103,1154.7235,1109.9367,7.7572,1206.35,1124.0,1.0817,24277.8465,1.0573
2017-01-13,1195.15,1201.9,1187.97,1197.07,25361.0,1.92,0.1581,13.93,1.1655,0.1606,1,-0.0025,0.5605,14.6029,1.2199,1157.8615,1180.2434,1266.2236,1181.3071,1170.65,84.9868,5.4722,-2.3105,7.7827,1205.3398,1157.8615,1110.3832,8.201,1206.35,1125.8,1.4257,24520.1965,1.0343
2017-01-16,1199.55,1207.34,1198.24,1202.41,28615.0,2.86,0.4461,9.1,0.7586,0.2384,1,0.2072,0.5616,14.1257,1.1748,1161.068,1178.6794,1265.9484,1185.5277,1173.5372,85.0754,7.1265,-0.4231,7.5496,1211.5455,1161.068,1110.5905,8.695,1207.34,1125.8,2.0133,24800.0465,1.1538
2017-01-17,1202.38,1218.43,1202.38,1216.71,24987.0,14.33,1.1893,16.05,1.3349,1.1918,1,-0.0025,0.5617,14.715,1.2094,1165.302,1177.507,1265.7554,1191.7642,1177.462,86.7437,9.4821,1.5579,7.9242,1219.5862,1165.302,1111.0178,9.3168,1218.43,1127.9,3.3293,24836.9965,1.006
2017-01-18,1216.81,1217.04,1202.48,1203.84,25038.0,-12.97,-1.0578,14.56,1.1966,1.0659,0,0.0082,0.6386,14.2943,1.1874,1168.9515,1176.0372,1265.5632,1194.1793,1179.86,73.3199,10.193,3.285,6.908,1223.2975,1168.9515,1114.6055,9.2982,1218.43,1127.9,2.3641,24907.5965,1.0052
